217,126.313949,33.305531,249912.0548,3688379.276
218,126.313947,33.305531,249911.8633,3688379.303
219,126.313945,33.305531,249911.6773,3688379.324
220,126.313943,33.305531,249911.4817,3688379.35
221,126.313941,33.305532,249911.2855,3688379.382
222,126.313939,33.305532,249911.0877,3688379.387
223,126.313937,33.305532,249910.8979,3688379.392
224,126.313935,33.305532,249910.7091,3688379.397
225,126.313932,33.305531,249910.5199,3688379.397
226,126.31393,33.305531,249910.3218,3688379.388
227,126.313928,33.305531,249910.1223,3688379.378
228,126.313926,33.305531,249909.9292,3688379.368
229,126.313924,33.305531,249909.7448,3688379.349
230,126.313922,33.305531,249909.549,3688379.334
231,126.31392,33.305531,249909.359,3688379.332
232,126.313918,33.30553,249909.1702,3688379.305
233,126.313916,33.30553,249908.9841,3688379.282
234,126.313914,33.30553,249908.7877,3688379.268
235,126.313912,33.30553,249908.5914,3688379.237
236,126.31391,33.305529,249908.4027,3688379.194
237,126.313908,33.305529,249908.2136,3688379.153
238,126.313906,33.305528,249908.0161,3688379.124
239,126.313904,33.305528,249907.8207,3688379.098
240,126.313902,33.305528,249907.6314,3688379.073
241,126.313899,33.305527,249907.4356,3688379.033
242,126.313897,33.305527,249907.2422,3688378.99
243,126.313895,33.305527,249907.0474,3688378.948
244,126.313893,33.305526,249906.8611,3688378.911
245,126.313891,33.305526,249906.6641,3688378.877
246,126.313889,33.305525,249906.4784,3688378.831
247,126.313887,33.305525,249906.2935,3688378.778
248,126.313885,33.305524,249906.1096,3688378.715
249,126.313883,33.305524,249905.9193,3688378.66
250,126.313881,33.305523,249905.7278,3688378.618
251,126.313879,33.305523,249905.5434,3688378.56
252,126.313877,33.305522,249905.3487,3688378.519
253,126.313875,33.305522,249905.1573,3688378.468
254,126.313873,33.305521,249904.9765,3688378.428
255,126.313871,33.305521,249904.7858,3688378.384
256,126.313869,33.30552,249904.6026,3688378.326
257,126.313867,33.30552,249904.4164,3688378.268
258,126.313865,33.305519,249904.2415,3688378.2
259,126.313863,33.305519,249904.0588,3688378.141
260,126.313862,33.305518,249903.8786,3688378.088
261,126.31386,33.305518,249903.6872,3688378.032
262,126.313858,33.305517,249903.4989,3688377.989
263,126.313856,33.305517,249903.3111,3688377.949
264,126.313853,33.305516,249903.12,3688377.893
265,126.313852,33.305516,249902.9414,3688377.837
266,126.31385,33.305515,249902.759,3688377.778
267,126.313848,33.305514,249902.5825,3688377.714
268,126.313846,33.305514,249902.4043,3688377.637
269,126.313844,33.305513,249902.2313,3688377.555
270,126.313842,33.305512,249902.0669,3688377.455
271,126.313841,33.305511,249901.8974,3688377.359
272,126.313839,33.30551,249901.7334,3688377.256
273,126.313837,33.305509,249901.5847,3688377.132
274,126.313836,33.305508,249901.4525,3688376.992
275,126.313835,33.305506,249901.3267,3688376.85
276,126.313833,33.305505,249901.2005,3688376.702
277,126.313832,33.305503,249901.096,3688376.534
278,126.313831,33.305502,249901.0041,3688376.364
279,126.313831,33.3055,249900.9414,3688376.182
280,126.31383,33.305499,249900.8911,3688375.991
281,126.31383,33.305497,249900.8508,3688375.796
282,126.313829,33.305495,249900.8128,3688375.601
283,126.313829,33.305493,249900.7895,3688375.403
284,126.313829,33.305491,249900.7547,3688375.207
285,126.313829,33.30549,249900.7483,3688375.009
286,126.313829,33.305488,249900.7236,3688374.816
287,126.313828,33.305486,249900.6905,3688374.634
288,126.313828,33.305484,249900.6588,3688374.437
289,126.313828,33.305483,249900.6288,3688374.245
290,126.313827,33.305481,249900.5985,3688374.051
291,126.313827,33.305479,249900.5409,3688373.864
292,126.313826,33.305478,249900.4898,3688373.688
293,126.313826,33.305476,249900.4543,3688373.499
294,126.313826,33.305474,249900.4307,3688373.306
295,126.313825,33.305472,249900.388,3688373.113
296,126.313825,33.305471,249900.3303,3688372.926
297,126.313824,33.305469,249900.2707,3688372.745
298,126.313824,33.305468,249900.2167,3688372.565
299,126.313823,33.305466,249900.1465,3688372.382
300,126.313822,33.305464,249900.0695,3688372.214
301,126.313822,33.305463,249900.0085,3688372.032
302,126.313821,33.305461,249899.9117,3688371.862
303,126.31382,33.30546,249899.8095,3688371.702
304,126.313819,33.305458,249899.6978,3688371.54
305,126.313817,33.305457,249899.5728,3688371.385
306,126.313816,33.305455,249899.4496,3688371.241
307,126.313815,33.305454,249899.3274,3688371.088
308,126.313813,33.305453,249899.2051,3688370.936
309,126.313812,33.305451,249899.0848,3688370.787
310,126.313811,33.30545,249898.9528,3688370.644
311,126.313809,33.305449,249898.8119,3688370.514
312,126.313808,33.305447,249898.6676,3688370.38
313,126.313806,33.305446,249898.5349,3688370.245
314,126.313805,33.305445,249898.3838,3688370.125
315,126.313803,33.305444,249898.2288,3688370.012
316,126.313802,33.305443,249898.0735,3688369.912
317,126.3138,33.305442,249897.9073,3688369.807
318,126.313798,33.305441,249897.7491,3688369.693
319,126.313796,33.30544,249897.5863,3688369.599
320,126.313795,33.305439,249897.413,3688369.505
321,126.313793,33.305439,249897.2285,3688369.43
322,126.313791,33.305438,249897.0497,3688369.361
323,126.313789,33.305437,249896.8645,3688369.303
324,126.313787,33.305437,249896.6735,3688369.259
325,126.313785,33.305436,249896.484,3688369.217
326,126.313783,33.305436,249896.291,3688369.19
327,126.313781,33.305436,249896.1014,3688369.151
328,126.313779,33.305436,249895.9123,3688369.132
329,126.313777,33.305435,249895.721,3688369.122
330,126.313774,33.305435,249895.5301,3688369.115
331,126.313772,33.305435,249895.3306,3688369.12
332,126.31377,33.305435,249895.1351,3688369.125
333,126.313768,33.305435,249894.9457,3688369.14
334,126.313766,33.305436,249894.7573,3688369.153
335,126.313764,33.305436,249894.5704,3688369.175
336,126.313762,33.305436,249894.3836,3688369.207
337,126.31376,33.305436,249894.1928,3688369.23
338,126.313758,33.305436,249894.0003,3688369.252
339,126.313756,33.305436,249893.8124,3688369.275
340,126.313754,33.305437,249893.6211,3688369.313
341,126.313752,33.305437,249893.4283,3688369.349
342,126.31375,33.305437,249893.2451,3688369.381
343,126.313748,33.305438,249893.0612,3688369.423
344,126.313746,33.305438,249892.8819,3688369.473
345,126.313744,33.305438,249892.6949,3688369.523
346,126.313742,33.305439,249892.5158,3688369.589
347,126.31374,33.305439,249892.3395,3688369.654
348,126.313738,33.30544,249892.1698,3688369.725
349,126.313736,33.305441,249891.9899,3688369.809
350,126.313734,33.305442,249891.8189,3688369.898
351,126.313733,33.305442,249891.6544,3688370.002
352,126.313731,33.305443,249891.4873,3688370.108
353,126.313729,33.305444,249891.3248,3688370.219
354,126.313727,33.305445,249891.1601,3688370.324
355,126.313726,33.305446,249891.0032,3688370.434
356,126.313724,33.305447,249890.8451,3688370.548
357,126.313722,33.305448,249890.689,3688370.671
358,126.313721,33.305449,249890.5469,3688370.792
359,126.313719,33.30545,249890.4101,3688370.921
360,126.313717,33.305452,249890.2641,3688371.057
361,126.313716,33.305453,249890.124,3688371.191
362,126.313714,33.305454,249889.9886,3688371.322
363,126.313713,33.305455,249889.8428,3688371.455
364,126.313711,33.305456,249889.6978,3688371.588
365,126.31371,33.305458,249889.5591,3688371.73
366,126.313708,33.305459,249889.4264,3688371.878
367,126.313707,33.30546,249889.3027,3688372.02
368,126.313705,33.305461,249889.1766,3688372.163
369,126.313704,33.305463,249889.0532,3688372.305
370,126.313703,33.305464,249888.9326,3688372.456
371,126.313701,33.305465,249888.8113,3688372.608
372,126.3137,33.305467,249888.6913,3688372.759
373,126.313699,33.305468,249888.5755,3688372.904
374,126.313698,33.305469,249888.4643,3688373.062
375,126.313696,33.305471,249888.3647,3688373.229
376,126.313695,33.305472,249888.2491,3688373.39
377,126.313694,33.305474,249888.1537,3688373.556
378,126.313693,33.305475,249888.058,3688373.722
379,126.313692,33.305476,249887.9581,3688373.878
380,126.313691,33.305478,249887.8527,3688374.033
381,126.31369,33.305479,249887.7543,3688374.204
382,126.313689,33.305481,249887.6554,3688374.375
383,126.313688,33.305482,249887.5685,3688374.544
384,126.313687,33.305484,249887.4795,3688374.722
385,126.313686,33.305485,249887.3981,3688374.89
386,126.313685,33.305487,249887.316,3688375.071
387,126.313684,33.305489,249887.2385,3688375.253
388,126.313683,33.30549,249887.1706,3688375.427
389,126.313682,33.305492,249887.1044,3688375.611
390,126.313681,33.305494,249887.0341,3688375.797
391,126.313681,33.305495,249886.9703,3688375.98
392,126.31368,33.305497,249886.9138,3688376.165
393,126.313679,33.305498,249886.843,3688376.347
394,126.313679,33.3055,249886.7814,3688376.534
395,126.313678,33.305502,249886.7242,3688376.712
396,126.313677,33.305503,249886.6624,3688376.896
397,126.313676,33.305505,249886.5997,3688377.074
398,126.313676,33.305507,249886.5335,3688377.253
399,126.313675,33.305508,249886.4493,3688377.431
400,126.313674,33.30551,249886.3645,3688377.611
401,126.313673,33.305511,249886.2803,3688377.789
402,126.313672,33.305513,249886.1758,3688377.959
403,126.313671,33.305514,249886.0743,3688378.118
404,126.313669,33.305516,249885.9688,3688378.285
405,126.313668,33.305517,249885.8557,3688378.436
406,126.313667,33.305518,249885.7397,3688378.591
407,126.313666,33.30552,249885.6243,3688378.736
408,126.313664,33.305521,249885.4866,3688378.879
409,126.313663,33.305522,249885.3584,3688379.024
410,126.313661,33.305523,249885.2203,3688379.163
411,126.31366,33.305525,249885.0818,3688379.299
412,126.313658,33.305526,249884.9409,3688379.432
413,126.313657,33.305527,249884.808,3688379.568
414,126.313655,33.305528,249884.6588,3688379.69
415,126.313653,33.305529,249884.5097,3688379.802
416,126.313652,33.30553,249884.3514,3688379.918
417,126.31365,33.305531,249884.2001,3688380.03
418,126.313648,33.305532,249884.0293,3688380.127
419,126.313646,33.305533,249883.8591,3688380.223
420,126.313644,33.305534,249883.6906,3688380.322
421,126.313642,33.305534,249883.5193,3688380.423
422,126.313641,33.305535,249883.3471,3688380.524
423,126.313639,33.305536,249883.1744,3688380.61
424,126.313637,33.305537,249883.0065,3688380.712
425,126.313635,33.305538,249882.838,3688380.807
426,126.313633,33.305538,249882.668,3688380.891
427,126.313631,33.305539,249882.4941,3688380.982
428,126.313629,33.30554,249882.3226,3688381.061
429,126.313628,33.305541,249882.1456,3688381.145
430,126.313626,33.305541,249881.9641,3688381.223
431,126.313624,33.305542,249881.7834,3688381.29
432,126.313622,33.305542,249881.6023,3688381.363
433,126.31362,33.305543,249881.4267,3688381.438
434,126.313618,33.305544,249881.2504,3688381.519
435,126.313616,33.305544,249881.075,3688381.588
436,126.313614,33.305545,249880.8997,3688381.656
437,126.313612,33.305546,249880.7235,3688381.729
438,126.31361,33.305546,249880.5337,3688381.782
439,126.313608,33.305547,249880.3555,3688381.848
440,126.313606,33.305547,249880.176,3688381.914
441,126.313604,33.305547,249879.9874,3688381.963
442,126.313602,33.305548,249879.8041,3688381.999
443,126.3136,33.305548,249879.6131,3688382.049
444,126.313598,33.305549,249879.4232,3688382.103
445,126.313596,33.305549,249879.2309,3688382.141
446,126.313594,33.305549,249879.0345,3688382.176
447,126.313592,33.30555,249878.8395,3688382.218
448,126.31359,33.30555,249878.649,3688382.261
449,126.313588,33.30555,249878.4531,3688382.285
450,126.313586,33.30555,249878.2653,3688382.32
451,126.313583,33.305551,249878.0715,3688382.356
452,126.313581,33.305551,249877.8755,3688382.383
453,126.313579,33.305551,249877.688,3688382.405
454,126.313577,33.305551,249877.5007,3688382.417
455,126.313575,33.305551,249877.3133,3688382.422
456,126.313573,33.305551,249877.1258,3688382.427
457,126.313571,33.305551,249876.9343,3688382.424
458,126.313569,33.305551,249876.7412,3688382.42
459,126.313567,33.305551,249876.5532,3688382.441
460,126.313565,33.305551,249876.3541,3688382.445
461,126.313563,33.305551,249876.1558,3688382.435
462,126.313561,33.305551,249875.9591,3688382.423
463,126.313559,33.30555,249875.7614,3688382.4
464,126.313557,33.30555,249875.5646,3688382.373
465,126.313555,33.30555,249875.3718,3688382.346
466,126.313553,33.30555,249875.1836,3688382.318
467,126.31355,33.305549,249874.9894,3688382.277
468,126.313548,33.305549,249874.7959,3688382.253
469,126.313546,33.305549,249874.6079,3688382.229
470,126.313544,33.305548,249874.4174,3688382.204
471,126.313542,33.305548,249874.2326,3688382.183
472,126.31354,33.305548,249874.0396,3688382.173
473,126.313538,33.305548,249873.8457,3688382.162
474,126.313536,33.305548,249873.6551,3688382.164
475,126.313534,33.305548,249873.4628,3688382.16
476,126.313532,33.305548,249873.2696,3688382.141
477,126.31353,33.305547,249873.0813,3688382.109
478,126.313528,33.305547,249872.8917,3688382.054
479,126.313526,33.305546,249872.7057,3688382.012
480,126.313524,33.305546,249872.5162,3688381.971
481,126.313522,33.305545,249872.323,3688381.929
482,126.31352,33.305545,249872.1353,3688381.886
483,126.313518,33.305545,249871.9459,3688381.843
484,126.313516,33.305544,249871.7525,3688381.796
485,126.313514,33.305543,249871.5632,3688381.737
486,126.313512,33.305543,249871.3769,3688381.698
487,126.31351,33.305543,249871.1827,3688381.654
488,126.313508,33.305542,249871.0026,3688381.601
489,126.313506,33.305542,249870.8215,3688381.535
490,126.313504,33.305541,249870.6448,3688381.469
491,126.313502,33.30554,249870.457,3688381.411
492,126.3135,33.30554,249870.2625,3688381.367
493,126.313498,33.305539,249870.0802,3688381.302
494,126.313496,33.305539,249869.8969,3688381.232
495,126.313494,33.305538,249869.7192,3688381.169
496,126.313492,33.305537,249869.5293,3688381.113
497,126.31349,33.305537,249869.3401,3688381.054
498,126.313488,33.305536,249869.1495,3688381.007
499,126.313486,33.305536,249868.9676,3688380.964
500,126.313484,33.305536,249868.7767,3688380.933
501,126.313482,33.305535,249868.5929,3688380.917
502,126.31348,33.305535,249868.4076,3688380.912
503,126.313478,33.305535,249868.2129,3688380.916
504,126.313476,33.305535,249868.0147,3688380.905
505,126.313474,33.305535,249867.8201,3688380.908
506,126.313472,33.305535,249867.631,3688380.932
507,126.31347,33.305536,249867.446,3688380.977
508,126.313468,33.305536,249867.2661,3688381.03
509,126.313466,33.305537,249867.0868,3688381.101
510,126.313464,33.305537,249866.9045,3688381.174
511,126.313462,33.305538,249866.7213,3688381.241
512,126.31346,33.305539,249866.5506,3688381.318
513,126.313458,33.305539,249866.3681,3688381.389
514,126.313456,33.30554,249866.1889,3688381.456
515,126.313454,33.30554,249866.0093,3688381.538
516,126.313452,33.305541,249865.8352,3688381.617
517,126.31345,33.305542,249865.6603,3688381.697
518,126.313449,33.305542,249865.4852,3688381.777
519,126.313447,33.305543,249865.3065,3688381.861
520,126.313445,33.305544,249865.1338,3688381.946
521,126.313443,33.305545,249864.9554,3688382.035
522,126.313441,33.305545,249864.7835,3688382.128
523,126.313439,33.305546,249864.6046,3688382.2
524,126.313437,33.305547,249864.432,3688382.276
525,126.313435,33.305547,249864.2643,3688382.357
526,126.313433,33.305548,249864.0927,3688382.441
527,126.313432,33.305549,249863.9153,3688382.523
528,126.31343,33.305549,249863.731,3688382.593
529,126.313428,33.30555,249863.5587,3688382.684
530,126.313426,33.305551,249863.3849,3688382.763
531,126.313424,33.305551,249863.1997,3688382.823
532,126.313422,33.305552,249863.0248,3688382.897
533,126.31342,33.305553,249862.8596,3688382.986
534,126.313418,33.305554,249862.6904,3688383.078
535,126.313416,33.305554,249862.5151,3688383.173
536,126.313414,33.305555,249862.3399,3688383.262
537,126.313412,33.305556,249862.162,3688383.352
538,126.313411,33.305557,249861.9917,3688383.442
539,126.313409,33.305557,249861.8237,3688383.535
540,126.313407,33.305558,249861.6519,3688383.614
541,126.313405,33.305559,249861.4746,3688383.704
542,126.313403,33.30556,249861.3069,3688383.803
543,126.313401,33.305561,249861.1356,3688383.904
544,126.3134,33.305562,249860.9698,3688384.013
545,126.313398,33.305562,249860.8134,3688384.111
546,126.313396,33.305563,249860.6495,3688384.221
547,126.313394,33.305565,249860.5019,3688384.353
548,126.313393,33.305566,249860.3492,3688384.476
549,126.313391,33.305567,249860.2073,3688384.606
550,126.31339,33.305568,249860.0682,3688384.747
551,126.313388,33.305569,249859.9273,3688384.873
552,126.313387,33.30557,249859.7836,3688385.005
553,126.313385,33.305571,249859.6494,3688385.147
554,126.313384,33.305573,249859.5208,3688385.296
555,126.313382,33.305574,249859.3887,3688385.44
556,126.313381,33.305575,249859.2575,3688385.577
557,126.313379,33.305576,249859.128,3688385.712
558,126.313378,33.305578,249859.0138,3688385.871
559,126.313377,33.305579,249858.911,3688386.033
560,126.313376,33.305581,249858.8166,3688386.205
561,126.313375,33.305582,249858.7227,3688386.365
562,126.313374,33.305584,249858.628,3688386.536
563,126.313373,33.305585,249858.5439,3688386.708
564,126.313372,33.305587,249858.4614,3688386.89
565,126.313371,33.305588,249858.3935,3688387.064
566,126.31337,33.30559,249858.3378,3688387.247
567,126.31337,33.305592,249858.2808,3688387.434
568,126.313369,33.305593,249858.2241,3688387.61
569,126.313368,33.305595,249858.1697,3688387.793
570,126.313368,33.305597,249858.1345,3688387.986
571,126.313368,33.305598,249858.1148,3688388.178
572,126.313367,33.3056,249858.0927,3688388.376
573,126.313367,33.305602,249858.0946,3688388.559
574,126.313368,33.305604,249858.1117,3688388.745
575,126.313368,33.305605,249858.1328,3688388.944
576,126.313368,33.305607,249858.1626,3688389.136
577,126.313368,33.305609,249858.1942,3688389.326
578,126.313369,33.305611,249858.2367,3688389.519
579,126.313369,33.305612,249858.2984,3688389.708
580,126.31337,33.305614,249858.3692,3688389.882
581,126.313371,33.305615,249858.4501,3688390.064
582,126.313372,33.305617,249858.5258,3688390.245
583,126.313372,33.305619,249858.6125,3688390.416
584,126.313373,33.30562,249858.6953,3688390.58
585,126.313374,33.305622,249858.7817,3688390.746
